genre_id,ranking_group,rows,actual_sales,predicted_sales,sales_mae,sales_total_error,actual_quantity,predicted_quantity,quantity_mae,quantity_total_error,sales_wape,quantity_wape,sales_bias,quantity_bias
201184,Food & drink,180,11740680,11537713.42887198,24465.204619376047,4403736.831487688,3998,3754.4512075315106,6.37194321882879,1146.9497793891821,0.37508362645840687,0.2868808852899405,-0.017287463002826076,-0.06091765694559515
407120,Beauty & health,179,18065708,17402796.334748663,37519.57844055669,6716004.540859647,2216,2219.153077709429,3.801573232454917,680.4816086094302,0.3717542949802824,0.30707653818115077,-0.036694474705964306,0.0014228690024499092
567664,Food & drink,180,307339645,267516735.36383143,617701.1071369204,111186199.28464568,36715,28331.208073003527,85.99248033522697,15478.646460340855,0.36176979147823796,0.4215891722821968,-0.1295729668594124,-0.2283478667301232
214099,Food & drink,180,41689167,36353014.50149085,83308.24477216804,14995484.058990248,16854,14254.582574437383,30.70427501935321,5526.769503483578,0.35969737795409173,0.3279203455253102,-0.12799853972877784,-0.1542314836574473
205272,"Baby, toys & games",180,43327810,38558762.957781814,86139.61776610377,15505131.197898677,2023,1877.6093506472496,3.7066283458632823,667.1931022553908,0.35785633287024377,0.32980380734324805,-0.1100689613026411,-0.07186883309577381
204934,Sports & outdoors,180,27222491,27365111.737235427,52067.43984813407,9372139.172664132,1643,1674.7486983650267,2.7793229855285224,500.278137395134,0.34427926425484473,0.30449064966228484,0.005239077395063769,0.019323614342682115
567251,Food & drink,179,48677306,49635083.59345809,90468.03643287896,16193778.521485334,5797,6125.1477149600305,9.807217370527379,1755.491909324401,0.332676145255149,0.3028276538424014,0.019676059999254966,0.05660647144385553
408789,"Bags, travel & accessories",180,25247399,23957006.461654477,46579.843188881365,8384371.773998645,6303,6142.946951997315,6.049746991171488,1088.9544584108678,0.3320885360903373,0.17276764372693446,-0.05110991981176054,-0.025393153736741964
402018,Home & living,180,59153032,56874681.697898395,107295.7930297871,19313242.74536168,2829,2619.253022788048,5.294417966651124,952.9952339972023,0.3264962435968063,0.3368664665949814,-0.03851620491915959,-0.0741417381449106
554973,Sports & outdoors,180,40426195,38444619.539556034,72600.46918643212,13068084.453557782,1908,1788.3272555325188,3.36459360242128,605.6268484358304,0.32325783946665726,0.3174144907944604,-0.04901711527498361,-0.06272156418631088
200181,Sports & outdoors,180,16420559,14523192.997015271,29268.301707050196,5268294.307269035,2217,2026.1105851857576,3.7399641667577272,673.1935500163909,0.320835259461571,0.3036506765973797,-0.11554819802326637,-0.08610257772406062
506539,Food & drink,180,19040108,18019890.15003156,33229.78637895181,5981361.548211326,5687,5621.89377396262,8.175300273333622,1471.554049200052,0.31414535822020156,0.2587575257956835,-0.05358256633672671,-0.011448254974042572
508456,Home & living,180,21843376,20238103.835504606,37880.86742582894,6818556.136649209,4228,3905.7023772012485,5.95266750426739,1071.4801507681302,0.31215669851808664,0.2534248227928406,-0.07349011272320696,-0.07622933367993176
555003,Other,168,7211164,6867753.289734885,13165.379480282008,2211783.7526873774,3051,3003.832700034807,5.386643957364781,904.9561848372831,0.30671660673469325,0.2966096967673822,-0.04762209128305984,-0.015459619785379481
502280,"Bags, travel & accessories",180,60630347,58253390.963014096,102837.27552864829,18510709.595156692,3525,3738.755179133408,4.466589159009329,803.9860486216792,0.30530436507573827,0.2280811485451572,-0.03920406454190183,0.06063976713004485
210022,Electronics,180,105742314,110812592.584453,178417.73008161326,32115191.414690387,5407,5798.870518892116,9.200040509129357,1656.0072916432841,0.30371182736449653,0.3062709990092998,0.047949381781573285,0.0724746659685807
509417,Beauty & health,180,39515839,38334079.552877575,65671.44936447813,11820860.885606064,4069,4100.8645800511495,6.383920509797513,1149.1056917635524,0.2991423486062402,0.2824049377644513,-0.029905968771722774,0.007831059240882147
558873,Fashion,180,179779262,186476900.98981875,296252.1001373237,53325378.02471827,7581,7934.6922078885655,7.766884535020507,1398.0392163036913,0.29661584674164626,0.18441356236692935,0.037254791878157514,0.04665508612169443
567434,Services,180,53065911,46225063.821080066,85299.42162307123,15353895.892152822,4869,4248.147516227897,8.383116948714992,1508.9610507686984,0.289336329157768,0.3099119019857668,-0.12891227249297452,-0.12751129262109331
507515,Pet supplies,180,45087555,44243494.22763989,70685.25465614421,12723345.838105958,3811,3637.0748134443247,5.104483951595619,918.8071112872115,0.2821919671205493,0.24109344300372906,-0.018720482234179894,-0.04563767687107722
